Link,PubMed ID
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34249765651&partnerID=40&md5=aae90a4e46bd49f2820f695d0c49593c",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032790081&partnerID=40&md5=756d4febc1985958a704b9af0af217b0",10222271
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0141843656&partnerID=40&md5=f821f8b0fa2fcd49cf043cc3bf8bedc7",14508493
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029804116&partnerID=40&md5=a4802d26b62639508c8dad52a8eb1dc0",8978681
"http://www.scopus.com/inward/record.url?eid=2-s2.0-9444242736&partnerID=40&md5=554ae8b0baa23d3fee43c03e78aa4f0f",8662509
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035257013&partnerID=40&md5=65287ccfbced72e1c5eb27e6cc68399d",11252952
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037173615&partnerID=40&md5=03031f2e7df812b06042cf24548883d2",12140549
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031757669&partnerID=40&md5=4a58b3ea5c31a12464442d96b8717482",9810230
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037040541&partnerID=40&md5=21dcd4eceb70944181b4e55f53c33fb4",11884745
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032961270&partnerID=40&md5=b97e34449a7618fa528fe64417725e74",10320398
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023637601&partnerID=40&md5=3b5f34204da7ee8ae587c19982ca94fa",2821619
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030755366&partnerID=40&md5=7e98c3d5c521bfa4f0670b3e1e69688c",9242408
"http://www.scopus.com/inward/record.url?eid=2-s2.0-38549150275&partnerID=40&md5=ff34860bae527072dba26f4dc200cbec",17991681
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037100671&partnerID=40&md5=adad20ae76714f9defa2bf62528548cd",12136088
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027413655&partnerID=40&md5=0a3558de0e057e26d4de955549678314",8455717
"http://www.scopus.com/inward/record.url?eid=2-s2.0-11144354360&partnerID=40&md5=c392ed989c818b0490942f09ccff0ded",
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028973482&partnerID=40&md5=be95d441f619edc9e2b900e1d26bb781",7569979
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024234855&partnerID=40&md5=5f85996810b453ad275505d7f5606da4",3243435
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028676232&partnerID=40&md5=602e663e986e9c5cbb9c37324d69af4a",7747518
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030968580&partnerID=40&md5=5507fa8fc22311f39c9d433c86a22df5",9308960
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024546509&partnerID=40&md5=d7c2605bbe5e26896d81c19fe708a153",2645293
"http://www.scopus.com/inward/record.url?eid=2-s2.0-30744470609&partnerID=40&md5=1a10b37ac0c61eea15c86165e427a3cc",16221896
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032828715&partnerID=40&md5=d6d4f1a36192914fd69b6bb499ad862e",10504710
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034673638&partnerID=40&md5=172b916ba55324c5c4b25cb6e9df476b",10749213
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024356301&partnerID=40&md5=f514e6b377b24182053f1ff196adab6a",2757186
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028143698&partnerID=40&md5=d37b81ff5b776dcc73c64551123091aa",7969419
,
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035955361&partnerID=40&md5=4e01b11e281559c2a63da4649552ed71",11679671
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036205377&partnerID=40&md5=b932e835bc2baf4b79b80d68b3621549",11934758
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030455820&partnerID=40&md5=5bafe36df254f9133cef63c011cef2f1",8978031
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026026818&partnerID=40&md5=13ca4d3d9ccdfb2583368748ac244ac7",1898771
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030610646&partnerID=40&md5=1dd5308cc8b83495331178682c519d1a",9278050
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034616930&partnerID=40&md5=617b79958c2ccbe05dc123aa2f38119b",10929718
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34250788809&partnerID=40&md5=35841d9f972530a35c56142b13755739",17604717
"http://www.scopus.com/inward/record.url?eid=2-s2.0-13244255415&partnerID=40&md5=9261cc5c52ccdfa89f8b28fb4cb7f83e",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0011542799&partnerID=40&md5=925f7945dd3eb267eb6f4e87d01d618b",11752314
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035976575&partnerID=40&md5=4203bdb2071638d17963bf5d4de59951",11729303
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032577699&partnerID=40&md5=2144732673254e0d92a0fef0be0539e9",9593664
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037448540&partnerID=40&md5=98043e3aea2036209c3f2f917c16619e",12529635
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027765508&partnerID=40&md5=a17403ef1e633af6fd711b7d59bc2c69",8255296
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037023349&partnerID=40&md5=94d15793e1ba9dbc1284ac460c23d030",11935018
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037023384&partnerID=40&md5=0e71cbef8bd946aeeaeec5c26f59ca03",11935017
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4043171462&partnerID=40&md5=39a3c51d130285aeb02467674f0c2049",15314020
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0022340978&partnerID=40&md5=59256fc8b4f2258f317fb52ab3eb6b31",3915782
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037422066&partnerID=40&md5=4c9a27ebecccf44769dc52463e244e79",12621426
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029020282&partnerID=40&md5=54407deaf0176eee7e99d3ab743ca4af",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031127305&partnerID=40&md5=39d9122195443ea0cf8a0016da8add77",9094314
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033591428&partnerID=40&md5=49ba7d5c0e2a7b1df6a4e69badf4ea34",10334979
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023216891&partnerID=40&md5=d8795c7cee383df9a7709fa2f8d705a4",3656447
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036788971&partnerID=40&md5=e3dcafef3c2b0c91bdf481752e0e3446",12270951
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023931883&partnerID=40&md5=11cc400982cd1de4949e422bdfcdb49f",2466658
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33644750115&partnerID=40&md5=fd1ced316162bbed116944e272d44503",16381832
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034737298&partnerID=40&md5=a79c832f56e54c314840bfcc18790dc5",10778853
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026437728&partnerID=40&md5=2a8ff8c541746234124d6c9a6068db88",1329206
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034044314&partnerID=40&md5=d34a6d6a8c4b8a75885e082eff3eba14",10869041
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033615491&partnerID=40&md5=cf9e41a0484a7b7bfd1e4bc3f3888de6",10542148
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031010050&partnerID=40&md5=5860fdfdb94c9bb80f3b7c5473f90cb2",9139826
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0015218407&partnerID=40&md5=d3dc9c62171591a4fc58e086cdf83a34",4254541
"http://www.scopus.com/inward/record.url?eid=2-s2.0-7544226311&partnerID=40&md5=3369f313cf7f7440b312f641c69bcd54",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-13744252890&partnerID=40&md5=b0cb168b62c6b83bda17051a54957773",15661851
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034688174&partnerID=40&md5=46fff3d8b4c14310677387326fb0f2f0",10659857
"http://www.scopus.com/inward/record.url?eid=2-s2.0-75549090603&partnerID=40&md5=c5abefa5e2393f5469c029e83216ceab",19920124
"http://www.scopus.com/inward/record.url?eid=2-s2.0-60149095444&partnerID=40&md5=5a9dee71efeefac693f8c102e6641a01",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032480279&partnerID=40&md5=e2bbd9f3ac0b1190712a056c9f20118f",9738502
"http://www.scopus.com/inward/record.url?eid=2-s2.0-13444307044&partnerID=40&md5=d881bc8b54f00db094e49b7f4c7c0970",15572779
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-31544450286&partnerID=40&md5=3f666691bd80f0930636f387c5f0d5e7",16738554
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037062424&partnerID=40&md5=7132c305ad3d71b9f8a9b92fee71f502",12060735
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035282573&partnerID=40&md5=61e51ca406f2243af308ce8831f9d494",11242053
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035282458&partnerID=40&md5=7fc29ff765133cfb838969081d593d40",11242054
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032549708&partnerID=40&md5=fb3221e48882d61ff1b0b2cb8dd63f32",9529252
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035135929&partnerID=40&md5=25004af879e6e188d56fc7e0ddf3caed",11152757
"http://www.scopus.com/inward/record.url?eid=2-s2.0-17944375360&partnerID=40&md5=4bf0e6b4761de4545894eb38b2a050ad",11595184
"http://www.scopus.com/inward/record.url?eid=2-s2.0-58149200943&partnerID=40&md5=d16ca91ad8f53a5231984b887dfdd397",18838391
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035860499&partnerID=40&md5=ee4c552a6420dfa98717066058ac0385",11474067
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033579464&partnerID=40&md5=1aebad0986f49d444807481c33a21261",10600390
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034677535&partnerID=40&md5=f409883154dc927486107ec02f5af1e6",10693811
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029776032&partnerID=40&md5=9d7d306baf10eb8a80ce0166b9df1f83",8710892
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1842583789&partnerID=40&md5=7ab10056f5474b97479194c07b5577c1",15068787
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-76449099287&partnerID=40&md5=ca25a0408bd7df0b08f58942b516a5f4",20124692
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023684064&partnerID=40&md5=3ccc27efe91a800fac2faf06500a33ab",3045756
"http://www.scopus.com/inward/record.url?eid=2-s2.0-14144250911&partnerID=40&md5=7282358589c1d49b5e069d0fd0b5f8a2",15688077
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0022540321&partnerID=40&md5=7ba071a405c3f9e983a0fcb9c8884bc9",2423876
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019887744&partnerID=40&md5=a9d9afb3451ccf096271cb58de4e2e3c",6257680
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032972509&partnerID=40&md5=f6f112cf86200ede5378bd029b92bcb9",10087920
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029069145&partnerID=40&md5=74a8468f6b6158c5efeb284d19b8556f",7574495
"http://www.scopus.com/inward/record.url?eid=2-s2.0-10744225153&partnerID=40&md5=e2b9f44388ee391c07550e07712c6268",14567917
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030897031&partnerID=40&md5=ed6ea3a679e664275abdcc60c88befea",9087403
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1542347695&partnerID=40&md5=b4a81e37cb1817e82e78ebab0c288daa",15001769
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032080283&partnerID=40&md5=f15352ef8e21a973a1d3c17f260367f4",9564042
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035955366&partnerID=40&md5=190b53319599bc1141aec53193966f25",11679672
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033957834&partnerID=40&md5=9d7ee9a3e55173dd7aefd2b43a071e39",10592178
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33750347347&partnerID=40&md5=c741ac0b6a5d43a516cba87302f2846d",17051205
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027732538&partnerID=40&md5=113dbe07599e1ccee4ffe48320e25499",8259209
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0345600247&partnerID=40&md5=048612bd7df3d87813c0da4ca3fa898c",14605208
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034518423&partnerID=40&md5=9c3834a2f567532cbde035f1402a79e5",11031246
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033596980&partnerID=40&md5=22ce8059186f7e1da066084b67dd8a8f",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025949412&partnerID=40&md5=a8f02472f0d81b4740d8bbd1e5deec06",1664152
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027194702&partnerID=40&md5=04c7e982184c3f20c134a5fb02144bbf",8316857
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029731588&partnerID=40&md5=f5dd9bf4c156622182f24fdecefd8767",8970735
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034095972&partnerID=40&md5=c2693297d8211da02ddd3b6cfaae4d82",10786879
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034632829&partnerID=40&md5=38f6022bb897674d775d8e07d0e65738",10949293
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18744382506&partnerID=40&md5=7c9dae27047c02ef916d30badefb476c",15647292
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032567081&partnerID=40&md5=612dfa4975012699a811841f6fae9c5a",9845373
"http://www.scopus.com/inward/record.url?eid=2-s2.0-3543096759&partnerID=40&md5=a1b46a52ad796ca940447c2881d15965",9759724
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0346801873&partnerID=40&md5=1e4751121edd759a96dc99079e733eda",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025977037&partnerID=40&md5=a705812bca968bd606f87df2d950dfb8",1852137
"http://www.scopus.com/inward/record.url?eid=2-s2.0-38549146894&partnerID=40&md5=b2751fb2ee7897bf80452f2be8804a1e",18039703
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036731485&partnerID=40&md5=aa235da593f5d1ef23858d20a2b10254",12209125
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029898894&partnerID=40&md5=652f82e231a6d53d1399faabf65375b4",8811180
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0343459675&partnerID=40&md5=1b2fcdba678a806293cb17c74db5945b",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035839126&partnerID=40&md5=4e1400df07fe8c7b4892b39679954fde",11498579
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029120440&partnerID=40&md5=c2df88407ee04d17a2aeb815ec477a76",7566154
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34248531753&partnerID=40&md5=2f623530a51d0d35eb5b0a248d3b9e5c",17446895
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035834409&partnerID=40&md5=5bdbe6528fd25b0f510b51b753e799aa",11598268
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034537290&partnerID=40&md5=34174c6c2feb1be792b0e8346f721cf1",11099404
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026578325&partnerID=40&md5=b4027c8835da640f0bfed3b3d038ee43",1347277
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029847806&partnerID=40&md5=c830adf8eaee583d259e25ec00ff895e",8703075
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030026070&partnerID=40&md5=4f0596e06be942ff0eca09e61fb7f675",8559255
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024996768&partnerID=40&md5=9e1671ddacf72c5e2dcb648386bf7653",2211619
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028951043&partnerID=40&md5=9505564b220e8a7490f277ffd501fc95",7585012
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033279841&partnerID=40&md5=ee9e0bcde4c888d78234f6b9fa6429f0",10611974
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028074316&partnerID=40&md5=90593db69955b7af8b503dea8dfac328",8052307
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034213327&partnerID=40&md5=9a96b5886c4ee58a001c2f5d75ed5566",10816416
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034595501&partnerID=40&md5=027bfbc1a1414f16cecad9c743c9aeac",10860755
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0021678736&partnerID=40&md5=ba10f6d940c4eb06a0f8540d813d55d4",6530509
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028295681&partnerID=40&md5=be029ef0bc2d5d6ffd5069f9f66729ce",7906398
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0043122944&partnerID=40&md5=7866cabd66cf5c325f8b0b79465b60a2",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024477261&partnerID=40&md5=39cf594c1d0e5687df1ff1b08dfd4d31",2468181
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1542406446&partnerID=40&md5=11dfd15238ce544959f9828524bdefeb",15039755
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023463796&partnerID=40&md5=5e8fdccb13fe74983ee5b191bff7cabf",3318676
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032535999&partnerID=40&md5=98aa80c6ed9d3a1f9b608003855c7e76",9430587
"http://www.scopus.com/inward/record.url?eid=2-s2.0-23844546311&partnerID=40&md5=f5847c18cc10f781621b3a9213258e5a",15805601
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032561246&partnerID=40&md5=f8b6b93d6c05de8d8743034b569493f5",9784122
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024295767&partnerID=40&md5=1ee4455237648b846d79248b76eb0743",3289117
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032875460&partnerID=40&md5=aa3d706a318ad8e99ffc8993202844b8",10508235
"http://www.scopus.com/inward/record.url?eid=2-s2.0-27944479854&partnerID=40&md5=f8c1e036b8315fcaef158c8da132c5b2",16212495
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000906170&partnerID=40&md5=916b7ed46b1f4cf43a6f4438964941fd",10604474
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028811653&partnerID=40&md5=45d216333643090b1bd76cadad7a04c3",7499357
"http://www.scopus.com/inward/record.url?eid=2-s2.0-11144332565&partnerID=40&md5=236df09d6b73c1ed2b99ce3b81c13f23",15620353
"http://www.scopus.com/inward/record.url?eid=2-s2.0-63849246525&partnerID=40&md5=1b2df65bf89c27cb082fca7fa072e845",19247286
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025272240&partnerID=40&md5=45c93792584e188bd722709b6a74f3b7",2156132
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026540411&partnerID=40&md5=ee29021c6d468c5470c0522495998d06",1409539
"http://www.scopus.com/inward/record.url?eid=2-s2.0-25144457455&partnerID=40&md5=e10ac951b1424565b603bffbcf82389a",16179260
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027105007&partnerID=40&md5=d48e66b521cdd553c667c05f08702e9a",1478671
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035937505&partnerID=40&md5=71482a5a34682a654412dc2565e6342a",11269317
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018110116&partnerID=40&md5=542aba386d03c68449b5dd9b076f2e43",364941
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034284637&partnerID=40&md5=3c49ab1b67c366b89c982b0cffa8f220",10932094
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028921834&partnerID=40&md5=73e0597ebc5234eed1bc9595a5aa446c",7854443
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032867676&partnerID=40&md5=30508ed19ea443da0f0cc143539414e5",10872471
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0347504835&partnerID=40&md5=fbd3b833abe9dafe8b51bb8302226910",14654832
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033046220&partnerID=40&md5=b26ea88f421de72f86218779ec7231b1",10358769
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034533082&partnerID=40&md5=ad502a0b317e8d4060b6f50a953a234b",11076791
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4444368187&partnerID=40&md5=34b491ade155ef8f2948715065db99b6",15284456
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33645798851&partnerID=40&md5=46f9f0f02a220ac1c5c4cf177dd6c492",16614209
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028291974&partnerID=40&md5=94f9d61a0cb7467d73e1cb8ba625aadf",8015469
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-20844451123&partnerID=40&md5=2f586b38dee313ec4af3e38a73571611",16054041
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029976603&partnerID=40&md5=42efe100ef750e7e47ce95d084fd3800",8743695
"http://www.scopus.com/inward/record.url?eid=2-s2.0-65449136284&partnerID=40&md5=5872b74e1da7682854e7f324f5482ca6",19289445
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036489046&partnerID=40&md5=0fc3b4dfb9a76e990a6aa2c89eb9b326",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032969563&partnerID=40&md5=b9773ba79578b25753d67606d3b65940",9927482
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028300741&partnerID=40&md5=8d6da8315c296d86caa99529a2eb0c5a",8066087
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025048136&partnerID=40&md5=f1c6d746f0c632c20831b75e9a943ffb",2126155
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037178786&partnerID=40&md5=6820f5d208e037e4ddfdc684afbfbf46",12150925
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0022971952&partnerID=40&md5=8476cc36a7ba9598ac7a25b70710e37f",2876518
"http://www.scopus.com/inward/record.url?eid=2-s2.0-38949108670&partnerID=40&md5=a98ed6997381c0484e5b7bee97436835",18188003
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0038376002&partnerID=40&md5=d6850a16c0ff549abb3feb4bf9e3afe2",12778167
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037072661&partnerID=40&md5=c74a2166061767934725643f2e795343",12193640
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028954118&partnerID=40&md5=d16e1f5dfe2bd917a0e55b4685540e81",7785336
